0.084543,0.0085151,0.026287,-0.057448,-0.17714,-0.070678,0.20169,0.23748,0.060786,0.019831,-0.041135,-0.067168,-0.025092,0.056923,0.10298,0.057843,0.0033821,0.0054497,0.0072195,0.0076893,0.0060081,0.0017713,-0.0045543,-0.011266,0.28631,0.33176,0.33046,0.28594,0.20877,0.11425,0.01935,-0.060587,20.968,21.009,21.043,21.069,21.087,21.095,21.095,21.086
-0.0078906,0.045631,-0.00086542,-0.12603,-0.11454,0.064967,0.18017,0.081644,0.055278,-0.049644,-0.13327,-0.11904,-0.000874,0.13704,0.18032,0.082123,-0.0021935,-0.0083913,-0.005224,0.0052291,0.015735,0.017881,0.0072745,-0.013084,0.32123,0.33761,0.3137,0.25584,0.1749,0.084342,-0.0020342,-0.072389,21.008,21.041,21.067,21.086,21.097,21.1,21.096,21.084
0.038775,0.0069327,-0.092847,-0.076646,0.02911,0.066674,0.052328,0.047215,-0.022818,-0.12816,-0.15697,-0.076209,0.069193,0.18178,0.17699,0.047137,-0.025263,-0.03096,-0.018674,0.0052601,0.027716,0.035541,0.022789,-0.0055731,0.31542,0.30485,0.26331,0.19832,0.11973,0.038489,-0.034925,-0.091891,21.059,21.089,21.111,21.125,21.13,21.128,21.117,21.099
0.0022555,-0.088438,-0.055333,0.055685,0.048704,-0.020028,0.0092717,0.048507,-0.1107,-0.15472,-0.10423,0.014052,0.13221,0.18072,0.12387,-0.014195,-0.046514,-0.038867,-0.010626,0.024656,0.049048,0.049187,0.023326,-0.017259,0.29956,0.26773,0.21246,0.1413,0.063084,-0.012851,-0.077753,-0.12455,21.097,21.12,21.135,21.142,21.141,21.131,21.114,21.091
-0.089092,-0.057183,0.055089,0.05438,-0.0049752,0.012873,-0.0053631,-0.038142,-0.15454,-0.10725,0.0043245,0.11435,0.16489,0.1318,0.029063,-0.094207,-0.038018,-0.0082778,0.032058,0.061804,0.063174,0.030937,-0.024071,-0.079117,0.27999,0.22931,0.15945,0.079177,-0.0019012,-0.07449,-0.13077,-0.16541,21.108,21.121,21.126,21.123,21.113,21.095,21.072,21.044
-0.067071,0.054649,0.064785,0.013476,0.03149,-0.0082235,-0.093598,-0.016365,-0.089775,-0.002831,0.080159,0.11425,0.090708,0.030952,-0.034946,-0.083618,-0.010905,0.040081,0.082925,0.092638,0.0575,-0.014237,-0.096634,-0.15662,0.23502,0.17106,0.094725,0.014761,-0.060012,-0.12175,-0.16452,-0.18502,21.11,21.114,21.11,21.099,21.081,21.057,21.029,20.997
0.001659,0.074031,0.09438,0.05999,0.0051209,-0.031043,-0.038367,-0.035562,0.0074787,0.068508,0.10508,0.099705,0.052019,-0.020511,-0.08972,-0.12842,0.14474,0.07402,-0.0056924,-0.086343,-0.1583,-0.21162,-0.23793,-0.23233,0.1487,0.12915,0.1034,0.07323,0.040622,0.0075916,-0.023948,-0.052327,21.02,21.023,21.021,21.016,21.008,20.996,20.982,20.966
0.090544,0.10481,0.051225,-0.025493,-0.06517,-0.043371,0.0059301,0.026897,0.061329,0.090945,0.085048,0.042277,-0.024288,-0.09215,-0.1378,-0.14501,0.12072,0.035488,-0.0486,-0.12292,-0.1801,-0.2149,-0.22479,-0.2103,0.046695,0.03837,0.028261,0.016952,0.0050667,-0.00677,-0.017968,-0.028003,21.05,21.046,21.037,21.024,21.007,20.987,20.966,20.943
0.1226,0.059443,-0.038955,-0.10056,-0.079794,0.0023884,0.07278,0.069527,0.062502,0.055421,0.02305,-0.025107,-0.074204,-0.10949,-0.12068,-0.10411,0.010383,-0.051838,-0.10637,-0.14768,-0.17186,-0.17701,-0.16345,-0.13357,0.12122,0.088836,0.053548,0.017466,-0.017392,-0.04923,-0.076577,-0.098358,21,20.998,20.993,20.985,20.975,20.964,20.95,20.935
0.07373,-0.043111,-0.1253,-0.1156,-0.022142,0.084785,0.1222,0.059287,0.030561,-0.00061453,-0.040129,-0.077177,-0.10294,-0.11262,-0.10495,-0.080696,-0.030717,-0.075727,-0.11189,-0.13578,-0.14537,-0.1402,-0.12136,-0.091339,0.10877,0.067425,0.024935,-0.016346,-0.054292,-0.087134,-0.11354,-0.13268,20.975,20.971,20.966,20.958,20.949,20.938,20.926,20.913
-0.036804,-0.12645,-0.1318,-0.053205,0.057006,0.12864,0.1144,0.021364,-0.001528,-0.030125,-0.052956,-0.064804,-0.066352,-0.06164,-0.053831,-0.042382,-0.071934,-0.12801,-0.16994,-0.19444,-0.20012,-0.18749,-0.15883,-0.11778,0.041885,0.018155,-0.0057445,-0.028669,-0.049577,-0.067578,-0.081974,-0.092275,20.99,20.98,20.967,20.953,20.937,20.92,20.903,20.885
-0.10053,-0.12149,-0.077677,0.00035171,0.073876,0.11103,0.091785,0.018106,-0.052343,-0.070093,-0.06846,-0.050501,-0.026344,-0.0071247,0.0011802,0.0006247,-0.11993,-0.17372,-0.20956,-0.22557,-0.22185,-0.2003,-0.16433,-0.1183,0.015685,0.0036519,-0.0083589,-0.019837,-0.030306,-0.039343,-0.046593,-0.051784,20.984,20.974,20.962,20.948,20.933,20.917,20.9,20.883
-0.094967,0.034343,0.12569,0.034698,-0.12776,-0.088641,0.095058,0.13759,-0.10904,-0.078854,-0.025157,0.028251,0.072733,0.099237,0.085617,0.017656,-0.089272,-0.081778,-0.050054,-0.0072307,0.029155,0.045532,0.038513,0.016024,-0.17057,-0.20657,-0.22322,-0.22059,-0.20052,-0.16623,-0.12188,-0.07211,20.983,20.96,20.935,20.91,20.886,20.862,20.841,20.821
0.036419,0.12538,0.037859,-0.1202,-0.087552,0.072766,0.083039,0.0015796,-0.07598,-0.026079,0.01474,0.04699,0.079577,0.099556,0.073094,-0.011637,-0.070774,-0.033728,0.018187,0.063383,0.082599,0.067599,0.024932,-0.026912,-0.21299,-0.23183,-0.23214,-0.2157,-0.18534,-0.14461,-0.097434,-0.047857,20.95,20.929,20.907,20.885,20.864,20.844,20.826,20.81
